Rank,Game,Year,Hours_watched,Hours_Streamed,Peak_viewers,Peak_channels,Streamers,Avg_viewers,Avg_channels,Avg_viewer_ratio,date,Avg_players,Gain_players,Peak_players,avg_peak_perc_players
37,Brawlhalla,2020,6657396,98164,165626,258,18414,9259,136,67.82,2020-11-01,18146.77,1220.04,30784,58.9487%
40,Rust,2020,6303313,211478,50077,752,17076,8766,294,29.81,2020-11-01,55408.03,6857.23,101365,54.6619%
45,Fall Guys: Ultimate Knockout,2020,5273887,222244,247502,603,51787,7335,309,23.73,2020-11-01,12792.8,-13645.66,22737,56.2642%
47,Path of Exile,2020,4768549,136899,37191,661,6058,6632,190,34.83,2020-11-01,17842.89,-20594.38,37936,47.0342%
48,Yakuza: Like a Dragon,2020,4592032,93368,41207,540,4851,6386,129,49.18,2020-11-01,5031.06,-2786.06,9508,52.914%
51,DayZ,2020,4027702,186618,35884,506,13146,5601,259,21.58,2020-11-01,19362.78,909.1,33979,56.9845%
52,VRChat,2020,4023302,92517,50325,360,9832,5595,128,43.49,2020-11-01,11845.63,1752.6,19368,61.1608%
53,SMITE,2020,3995849,204422,24941,579,16327,5557,284,19.55,2020-11-01,13492.88,1162.81,22689,59.4688%
54,Hades,2020,3456391,137448,23916,419,19081,4807,191,25.15,2020-11-01,18029.89,-1557.22,30509,59.097%
56,Sea of Thieves,2020,3432018,290694,42929,877,29024,4773,404,11.81,2020-11-01,10692.52,4425.98,27087,39.4747%
61,Black Desert Online,2020,2931252,134571,15276,295,6678,4076,187,21.78,2020-11-01,13822.52,-925.06,19142,72.2104%
68,World of Warships,2020,2603755,72500,11263,203,4157,3621,100,35.91,2020-11-01,7108.52,-616.63,14343,49.5609%
71,MapleStory,2020,2499864,70638,23520,194,4250,3476,98,35.39,2020-11-01,1791.85,107.2,3311,54.1181%
78,The Elder Scrolls Online,2020,2148749,86462,21296,231,5922,2988,120,24.85,2020-11-01,16956.13,-2146.56,33807,50.1557%
80,Raft,2020,2025716,73908,37642,244,11533,2817,102,27.41,2020-11-01,8591.71,-3576.69,22023,39.0124%
83,ARK: Survival Evolved,2020,1980616,239794,27252,626,20083,2754,333,8.26,2020-11-01,56425.6,14665.6,98433,57.3239%
84,Teardown,2020,1966486,14577,53899,79,3463,2735,20,134.9,2020-11-01,1955.85,-1218.59,6734,29.0444%
88,Street Fighter V,2020,1833880,45469,44026,117,4290,2550,63,40.33,2020-11-01,2119.55,177.86,3314,63.9575%
89,FINAL FANTASY XIV Online,2020,1826227,219617,36989,765,14818,2539,305,8.32,2020-11-01,12661.01,-2408.57,20458,61.8878%
93,Football Manager 2021,2020,1765883,33309,24785,333,2348,2456,46,53.02,2020-11-01,38659.84,12906.94,84149,45.9421%
94,War Thunder,2020,1723826,89507,28053,345,7856,2397,124,19.26,2020-11-01,28444.6,7482.61,55865,50.9167%
101,Hunt: Showdown,2020,1523797,97493,23308,313,7871,2119,135,15.63,2020-11-01,6242.3,1028.58,16523,37.7795%
105,Warframe,2020,1355076,116308,46086,268,9360,1884,161,11.65,2020-11-01,39914.02,-1384.76,68553,58.2236%
108,7 Days to Die,2020,1320899,137202,10068,346,10520,1837,190,9.63,2020-11-01,23321.81,5405.48,37599,62.0277%
109,Mortal Kombat 11,2020,1293205,72425,24474,375,9044,1798,100,17.86,2020-11-01,2675.26,1014.17,7025,38.082%
111,Monster Hunter: World,2020,1230488,128856,12277,292,12875,1711,179,9.55,2020-11-01,24913.25,-22155.95,57301,43.4779%
112,They Are Billions,2020,1224093,9771,15967,31,757,1702,13,125.28,2020-11-01,3362.64,653.42,6167,54.5263%
122,Farming Simulator 19,2020,1143995,93076,21901,320,7309,1591,129,12.29,2020-11-01,18502.49,1914.48,40136,46.0995%
123,Slay the Spire,2020,1129617,16845,9803,50,2650,1571,23,67.06,2020-11-01,6139.61,430.8,9696,63.3211%
127,Euro Truck Simulator 2,2020,1081559,101940,21960,444,11261,1504,141,10.61,2020-11-01,19963.44,837.38,44320,45.0439%
133,Don't Starve Together,2020,1009920,52344,7894,141,7223,1404,72,19.29,2020-11-01,15836.72,1712.35,34678,45.6679%
144,The Witcher 3: Wild Hunt,2020,926853,86758,15692,249,9719,1289,120,10.68,2020-11-01,17111.12,3194.22,37517,45.609%
145,The Forest,2020,921826,92843,26888,345,14729,1282,129,9.93,2020-11-01,8396.19,3852.94,25440,33.0039%
147,Knight Online,2020,893744,14653,8136,61,786,1243,20,60.99,2020-11-01,1628.19,-11.25,2720,59.8599%
149,RimWorld,2020,884181,35940,15872,96,2691,1229,49,24.6,2020-11-01,14769.24,918.22,20737,71.2217%
150,Stardew Valley,2020,878089,79119,15858,217,11995,1221,110,11.1,2020-11-01,13803.92,1743.87,22453,61.4792%
152,Noita,2020,858867,20665,19222,59,2681,1194,28,41.56,2020-11-01,2405.41,361.77,3705,64.9233%
154,The Elder Scrolls V: Skyrim,2020,815667,108492,21018,261,11542,1134,150,7.52,2020-11-01,6165.86,229.31,10453,58.9865%
156,Hollow Knight,2020,800853,139622,14176,392,17671,1113,194,5.74,2020-11-01,3941.05,840.81,8364,47.1192%
161,Paladins,2020,763800,90933,2493,234,11469,1062,126,8.4,2020-11-01,9265.41,1253.28,16035,57.7824%
162,Conqueror's Blade,2020,750741,33235,15299,117,2024,1044,46,22.59,2020-11-01,3751.21,-10.32,10341,36.2751%
165,Golf With Your Friends,2020,728203,14987,86370,86,5173,1012,20,48.59,2020-11-01,859.04,226.02,2304,37.2847%
166,Albion Online,2020,724280,46885,2748,108,2525,1007,65,15.45,2020-11-01,7767.72,-453.84,12254,63.3893%
167,Gears 5,2020,716227,74875,12073,325,7802,996,104,9.57,2020-11-01,456.87,203.94,1996,22.8893%
173,Subnautica,2020,694559,56220,9955,176,7272,966,78,12.35,2020-11-01,2761.67,537.57,4950,55.7913%
174,Borderlands 3,2020,683268,56902,13216,171,6740,950,79,12.01,2020-11-01,5728.6,133.48,15189,37.7155%
175,Squad,2020,682590,35418,27700,118,3748,949,49,19.27,2020-11-01,5711.32,-1978.89,10307,55.4121%
177,Yu-Gi-Oh! Duel Links,2020,674357,22301,5505,71,2248,937,31,30.24,2020-11-01,8252.98,-632.36,11299,73.0417%
180,RuneScape,2020,666714,49850,8816,148,3551,927,69,13.37,2020-11-01,7133.66,-1449.38,12340,57.8092%
181,Resident Evil 2,2020,665067,47195,8355,327,7028,924,65,14.09,2020-11-01,1084.55,204.01,2428,44.6685%
183,Friday the 13th: The Game,2020,648659,27330,114038,436,5445,902,38,23.73,2020-11-01,338.24,3.95,1090,31.0312%
184,Call of Duty: Black Ops III,2020,639184,127282,9635,437,19735,888,177,5.02,2020-11-01,2974.68,-440.41,6583,45.1873%
186,Garry's Mod,2020,631660,24053,27883,104,4995,878,33,26.26,2020-11-01,24014.45,1239.41,41428,57.9667%
193,Fallout 76,2020,586992,73962,17644,262,5948,816,102,7.94,2020-11-01,6679.08,244.9,12735,52.4466%
194,Sid Meier's Civilization VI,2020,583169,28971,10788,116,3424,811,40,20.13,2020-11-01,33946.42,1452.5,53338,63.644%
195,Terraria,2020,575874,96416,16798,253,12317,800,134,5.97,2020-11-01,30765.52,3940.52,45815,67.1516%
198,Alien: Isolation,2020,559418,34388,15486,391,6744,778,47,16.27,2020-11-01,431.62,-72.14,1299,33.2271%
7,Cyberpunk 2077,2020,63683090,2587517,1126038,35125,232288,85710,3482,24.61,2020-12-01,332395.65,0.0,830387,40.029%
8,Grand Theft Auto V,2020,61709131,1807602,262859,6530,172265,83054,2432,34.14,2020-12-01,106914.27,30195.93,258539,41.3532%
9,Counter-Strike: Global Offensive,2020,60757021,1426365,387473,3961,154721,81772,1919,42.6,2020-12-01,717803.75,49049.17,1164396,61.646%
13,Dota 2,2020,42881664,631156,243589,1506,30337,57714,849,67.94,2020-12-01,422552.32,-3352.52,697833,60.5521%
15,Apex Legends,2020,35472272,2536048,149460,5828,208690,47741,3413,13.99,2020-12-01,64469.75,-10487.5,112076,57.5232%
17,Rocket League,2020,22353684,1246148,139113,3372,265728,30085,1677,17.94,2020-12-01,65765.07,-1785.32,135714,48.4586%
19,Dead by Daylight,2020,19981739,1048473,79655,2857,83419,26893,1411,19.06,2020-12-01,35632.18,-650.96,54526,65.349%
20,Rust,2020,19209195,251897,330443,877,21980,25853,339,76.26,2020-12-01,61171.65,5763.61,97445,62.7756%
27,PLAYERUNKNOWN'S BATTLEGROUNDS,2020,11247123,665913,78588,1364,43142,15137,896,16.89,2020-12-01,189233.58,9713.32,444680,42.555%
29,Tom Clancy's Rainbow Six Siege,2020,11040735,1049311,63981,2589,124865,14859,1412,10.52,2020-12-01,70721.5,15414.04,123374,57.3229%
34,DayZ,2020,8114860,236150,59851,605,17342,10921,317,34.36,2020-12-01,22811.98,3449.2,40337,56.5535%
35,Destiny 2,2020,8042552,773754,55622,2931,56761,10824,1041,10.39,2020-12-01,67000.69,-32899.28,139723,47.9525%
36,Phasmophobia,2020,6922034,639238,88767,2373,110260,9316,860,10.83,2020-12-01,21998.04,-14604.92,45537,48.3081%
39,Fall Guys: Ultimate Knockout,2020,6140810,245465,307786,1210,53766,8264,330,25.02,2020-12-01,13369.77,576.97,28612,46.7278%
42,NBA 2K21,2020,5744707,531210,151940,1555,46862,7731,714,10.81,2020-12-01,8511.98,2478.42,17152,49.6267%
44,Black Desert Online,2020,4764346,159945,37514,554,8159,6412,215,29.79,2020-12-01,14150.67,328.15,22203,63.7331%
45,Sea of Thieves,2020,4201273,318665,57023,1151,33662,5654,428,13.18,2020-12-01,13250.22,2557.7,45381,29.1977%
50,Path of Exile,2020,3886274,117463,30439,949,5413,5230,158,33.09,2020-12-01,12697.63,-5145.26,36730,34.5702%
53,Raft,2020,3790376,104430,65152,450,17047,5101,140,36.3,2020-12-01,11313.76,2722.05,30391,37.2273%
54,VRChat,2020,3699886,101031,51764,393,10451,4979,135,36.62,2020-12-01,12744.08,898.45,20742,61.4409%
55,SMITE,2020,3510922,200209,12971,555,16680,4725,269,17.54,2020-12-01,12195.26,-1297.62,20848,58.4961%
56,FINAL FANTASY XIV Online,2020,3444967,435487,29413,2459,21285,4636,586,7.91,2020-12-01,14751.09,2090.09,23767,62.0654%
57,World of Warships,2020,3411814,77748,62728,198,4202,4591,104,43.88,2020-12-01,7361.13,252.62,14254,51.6426%
59,Hunt: Showdown,2020,3239790,122757,35387,368,9150,4360,165,26.39,2020-12-01,7204.06,961.76,15539,46.3612%
67,MapleStory,2020,2785839,101260,20464,427,6435,3749,136,27.51,2020-12-01,2494.31,702.46,3956,63.0513%
74,Stardew Valley,2020,2525032,154976,30624,715,23020,3398,208,16.29,2020-12-01,29620.71,15816.79,89311,33.1658%
76,Hades,2020,2364714,128707,74738,384,19608,3182,173,18.37,2020-12-01,17602.44,-427.45,29764,59.14%
79,The Elder Scrolls Online,2020,2258462,94068,29125,251,6811,3039,126,24.01,2020-12-01,17804.64,848.52,29617,60.1163%
82,Yakuza: Like a Dragon,2020,2143165,58497,29447,206,3992,2884,78,36.64,2020-12-01,2245.0,-2786.06,4740,47.3629%
84,Football Manager 2021,2020,2070512,40356,24131,146,2673,2786,54,51.31,2020-12-01,51566.79,12906.94,89937,57.3366%
86,ARK: Survival Evolved,2020,1984514,270661,14509,695,22907,2670,364,7.33,2020-12-01,56324.05,-101.54,86471,65.1363%
94,Spellbreak,2020,1667843,41936,78725,212,7972,2244,56,39.77,2020-12-01,2451.11,0.0,4745,51.6567%
97,Don't Starve Together,2020,1617267,63050,13977,158,8416,2176,84,25.65,2020-12-01,19534.92,3698.2,40791,47.8903%
100,Bloons TD 6,2020,1570568,27015,66316,132,5600,2113,36,58.14,2020-12-01,12286.64,8201.58,32151,38.2154%
101,War Thunder,2020,1550956,93093,24085,335,7859,2087,125,16.66,2020-12-01,27036.2,-1408.4,49784,54.307%
104,Street Fighter V,2020,1487591,46113,21371,119,4282,2002,62,32.26,2020-12-01,2117.99,-1.56,3235,65.4711%
109,7 Days to Die,2020,1389434,129851,9909,339,10519,1870,174,10.7,2020-12-01,21441.63,-1880.18,35208,60.8999%
110,Golf It!,2020,1376590,7291,97994,45,2630,1852,9,188.81,2020-12-01,1002.09,220.2,2588,38.7206%
112,Slay the Spire,2020,1342640,21279,9087,59,3196,1807,28,63.1,2020-12-01,7279.22,1139.61,10297,70.6926%
113,Golf With Your Friends,2020,1338418,18122,75556,85,6190,1801,24,73.86,2020-12-01,943.66,84.62,2838,33.2509%
116,Farming Simulator 19,2020,1307920,91228,35698,304,7371,1760,122,14.34,2020-12-01,18016.72,-485.77,36707,49.0825%
119,Mortal Kombat 11,2020,1246965,65024,18466,204,8410,1678,87,19.18,2020-12-01,2490.35,-184.92,5129,48.5543%
122,Euro Truck Simulator 2,2020,1198546,126271,27353,503,14023,1613,169,9.49,2020-12-01,23951.65,3988.21,53896,44.4405%
129,Monster Hunter: World,2020,1070676,127412,10939,304,13576,1441,171,8.4,2020-12-01,25810.45,897.2,55776,46.2752%
131,Warframe,2020,1061985,117687,31573,327,9720,1429,158,9.02,2020-12-01,35990.05,-3923.97,70305,51.1913%
132,Cuphead,2020,1056322,37553,88216,119,8998,1421,50,28.13,2020-12-01,1158.56,397.11,2270,51.0379%
135,Hollow Knight,2020,1018361,106854,25159,291,13017,1370,143,9.53,2020-12-01,5034.23,1093.18,9573,52.5878%
137,The Forest,2020,1006939,121462,34903,649,19827,1355,163,8.29,2020-12-01,10561.9,2165.71,29909,35.3135%
140,Knight Online,2020,990958,18586,9769,73,949,1333,25,53.32,2020-12-01,1673.53,45.34,2756,60.7231%
142,Brawlhalla,2020,971429,98801,69884,258,19467,1307,132,9.83,2020-12-01,16424.52,-1722.25,27963,58.7366%
144,The Elder Scrolls V: Skyrim,2020,934734,138481,8384,356,15122,1258,186,6.75,2020-12-01,5799.18,-366.68,9478,61.1857%
150,Gears 5,2020,897846,82765,13419,278,8663,1208,111,10.85,2020-12-01,1293.08,836.21,2780,46.5137%
151,The Witcher 3: Wild Hunt,2020,886772,78731,15231,235,9657,1193,105,11.26,2020-12-01,21141.69,4030.56,41042,51.5123%
153,RimWorld,2020,876688,35331,6435,99,2771,1179,47,24.81,2020-12-01,14277.14,-492.11,22168,64.4043%
157,They Are Billions,2020,849148,8944,11545,28,630,1142,12,94.94,2020-12-01,2874.49,-488.16,4899,58.675%
160,Yu-Gi-Oh! Duel Links,2020,837947,21668,6328,63,2236,1127,29,38.67,2020-12-01,7631.56,-621.42,10377,73.543%
163,Conqueror's Blade,2020,797975,30474,47589,101,1815,1073,41,26.19,2020-12-01,3405.47,-345.73,10365,32.8555%
164,Outward,2020,786290,12620,16433,56,1443,1058,16,62.31,2020-12-01,1767.09,1266.98,4664,37.8879%
166,Paladins,2020,773159,89813,6197,225,11337,1040,120,8.61,2020-12-01,8752.76,-512.64,14585,60.0121%
169,RuneScape,2020,748311,48068,8018,120,3281,1007,64,15.57,2020-12-01,5611.48,-1522.18,8161,68.7597%
172,Terraria,2020,731117,98903,5486,265,13033,984,133,7.39,2020-12-01,28858.27,-1907.25,43285,66.6704%
173,Metin2,2020,726045,25554,4081,86,1984,977,34,28.41,2020-12-01,1043.75,131.78,1825,57.1918%
179,Albion Online,2020,678411,43987,2635,105,2439,913,59,15.42,2020-12-01,7093.44,-674.27,11038,64.2638%
180,For Honor,2020,670253,49644,8576,191,6249,902,66,13.5,2020-12-01,3216.85,384.36,5877,54.7363%
181,Oxygen Not Included,2020,636007,22579,13469,80,2367,855,30,28.17,2020-12-01,10220.0,4313.28,19511,52.3807%
183,Left 4 Dead 2,2020,617853,56808,35057,223,13301,831,76,10.88,2020-12-01,18330.04,-50.64,33893,54.0821%
184,Garry's Mod,2020,606323,25966,10635,103,5359,816,34,23.35,2020-12-01,24362.55,348.1,41597,58.568%
189,Sid Meier's Civilization VI,2020,549659,27764,10852,101,3352,739,37,19.8,2020-12-01,32816.95,-1129.47,55126,59.5308%
192,A Way Out,2020,544924,23367,51334,91,4762,733,31,23.32,2020-12-01,334.1,-199.52,1090,30.6514%
197,Outlast,2020,519209,27662,97966,107,8728,698,37,18.77,2020-12-01,350.53,-75.47,1052,33.3203%
199,Fallout 76,2020,515422,79420,3226,201,6147,693,106,6.49,2020-12-01,7044.36,365.28,11484,61.3406%
2,Rust,2021,190468488,1147089,1373791,3249,91592,256350,1543,166.05,2021-01-01,142117.25,80945.6,244394,58.1509%
8,Grand Theft Auto V,2021,74060698,2032778,327587,5660,185072,99677,2735,36.43,2021-01-01,101250.59,-5663.68,184941,54.7475%
9,Counter-Strike: Global Offensive,2021,60899705,1669538,592921,4598,178120,81964,2247,36.48,2021-01-01,743209.66,25405.91,1124553,66.0893%
13,Dota 2,2021,39545934,721543,153186,1810,33400,53224,971,54.81,2021-01-01,432671.65,10119.33,694613,62.2896%
14,Apex Legends,2021,36579530,2836621,154317,7377,232847,49232,3817,12.9,2021-01-01,71766.74,7296.99,129928,55.2358%
18,Rocket League,2021,23152587,1395752,147234,3824,293877,31160,1878,16.59,2021-01-01,59449.16,-6315.92,112482,52.8522%
19,Path of Exile,2021,21259181,360277,295628,4123,16957,28612,484,59.01,2021-01-01,47685.61,34987.98,157091,30.3554%
20,Dead by Daylight,2021,20368547,1164712,70745,2752,94512,27413,1567,17.49,2021-01-01,36342.49,710.31,53583,67.8247%
23,Tom Clancy's Rainbow Six Siege,2021,17494442,1270903,106881,3415,148541,23545,1710,13.77,2021-01-01,77717.42,6995.92,123637,62.8594%
27,PLAYERUNKNOWN'S BATTLEGROUNDS,2021,11953142,718778,157160,1521,46576,16087,967,16.63,2021-01-01,201247.19,12013.61,451998,44.5239%
32,SMITE,2021,7767850,259115,97040,873,20972,10454,348,29.98,2021-01-01,14784.05,2588.78,31169,47.4319%
35,Stardew Valley,2021,7548952,316734,42766,767,37286,10160,426,23.83,2021-01-01,57166.55,27545.84,94479,60.5071%
37,Bloons TD 6,2021,6791171,76607,70898,235,13867,9140,103,88.65,2021-01-01,19866.81,7580.17,43590,45.5765%
40,Destiny 2,2021,6369404,614106,22283,1826,46462,8572,826,10.37,2021-01-01,44864.92,-22135.76,79290,56.5833%
43,NBA 2K21,2021,5951306,620744,38259,1840,55995,8009,835,9.59,2021-01-01,10441.62,1929.64,17652,59.1526%
45,Phasmophobia,2021,5523702,588735,66599,1901,103416,7434,792,9.38,2021-01-01,20104.56,-1893.48,42360,47.4612%
46,Sea of Thieves,2021,5265966,475480,62563,1582,49740,7087,639,11.08,2021-01-01,21555.18,8304.96,52916,40.7347%
47,DayZ,2021,4805164,282908,65761,682,20551,6467,380,16.98,2021-01-01,26336.03,3524.05,45236,58.2192%
50,Black Desert Online,2021,4327527,183112,13036,391,9275,5824,246,23.63,2021-01-01,17367.16,3216.49,23806,72.9529%
53,Fall Guys: Ultimate Knockout,2021,3880897,225725,57818,574,49867,5223,303,17.19,2021-01-01,10945.21,-2424.56,20457,53.5035%
58,Cyberpunk 2077,2021,3525001,445251,32236,1632,43231,4744,599,7.92,2021-01-01,82146.66,-250248.99,225670,36.4012%
59,VRChat,2021,3403258,109989,35446,531,12124,4580,148,30.94,2021-01-01,14910.12,2166.03,26251,56.7983%
61,World of Warships,2021,3101612,84013,13211,216,4737,4174,113,36.92,2021-01-01,8055.0,693.87,14059,57.2943%
64,MapleStory,2021,3028698,107564,18630,309,6319,4076,144,28.16,2021-01-01,2519.12,24.8,3849,65.4487%
66,The Elder Scrolls Online,2021,2898143,114003,107828,343,8218,3900,153,25.42,2021-01-01,19150.22,1345.58,33069,57.9099%
68,FINAL FANTASY XIV Online,2021,2870817,368697,16337,1711,21760,3863,496,7.79,2021-01-01,16917.22,2166.13,24876,68.0062%
69,Raft,2021,2792826,138873,55492,442,21549,3758,186,20.11,2021-01-01,12998.21,1684.45,30747,42.2747%
77,ARK: Survival Evolved,2021,2435003,362311,12065,948,31588,3277,487,6.72,2021-01-01,63160.05,6836.0,92006,68.6478%
80,Don't Starve Together,2021,2385739,70084,88541,177,8984,3210,94,34.04,2021-01-01,20806.9,1271.98,42565,48.8827%
84,Hades,2021,2359831,147655,125095,447,21202,3176,198,15.98,2021-01-01,18775.48,1173.04,35048,53.5708%
91,Slay the Spire,2021,1870558,25323,11970,63,3741,2517,34,73.87,2021-01-01,8104.45,825.23,11077,73.1647%
95,Skul: The Hero Slayer,2021,1831057,32768,39947,207,5316,2464,44,55.88,2021-01-01,4038.7,3832.27,18876,21.396%
97,The Forest,2021,1668115,229930,32135,682,32810,2245,309,7.25,2021-01-01,13559.27,2997.37,32817,41.3178%
99,Terraria,2021,1665269,120082,46914,326,15868,2241,161,13.87,2021-01-01,34045.3,5187.03,47087,72.303%
103,Monster Hunter: World,2021,1589793,162954,15800,334,16711,2139,219,9.76,2021-01-01,30795.24,4984.79,56758,54.2571%
104,Football Manager 2021,2021,1571728,40765,23864,141,2844,2115,54,38.56,2021-01-01,55982.74,4415.95,93775,59.699%
105,7 Days to Die,2021,1554041,165771,26704,404,12949,2091,223,9.37,2021-01-01,25366.69,3925.06,39581,64.088%
106,Hunt: Showdown,2021,1489352,135410,5736,389,10147,2004,182,11.0,2021-01-01,7484.3,280.24,15265,49.0292%
107,Farming Simulator 19,2021,1466833,105204,18862,372,8484,1974,141,13.94,2021-01-01,18998.34,981.63,37332,50.8902%
108,Eco,2021,1456513,15318,10414,69,1092,1960,20,95.09,2021-01-01,1821.28,755.56,4935,36.9054%
111,Street Fighter V,2021,1388220,49038,31577,128,4588,1868,66,28.31,2021-01-01,2275.2,157.21,3459,65.7762%
